unitid,STABBR,income,index_sdd_shmonth,year_month,year,sept2015,high75,high1sd,high2sd,highmean,public,private_np,private_fp
206695,OH,34800,19.2039929440199,2015-08,2015,0,0,0,0,0,1,0,0
206695,OH,34800,18.012831116805,2015-09,2015,0,0,0,0,0,1,0,0
206695,OH,34800,15.6189407260887,2015-10,2015,1,0,0,0,0,1,0,0
206695,OH,34800,16.454295694307,2015-11,2015,1,0,0,0,0,1,0,0
206695,OH,34800,-15.7727419393223,2015-12,2015,1,0,0,0,0,1,0,0
206695,OH,34800,-2.03323620641431,2016-01,2016,1,0,0,0,0,1,0,0
206695,OH,34800,-7.70140678905215,2016-02,2016,1,0,0,0,0,1,0,0
206695,OH,34800,-9.5757470347447,2016-03,2016,1,0,0,0,0,1,0,0
110404,CA,74000,2.32441068802877,2013-03,2013,0,1,1,1,1,0,1,0
110404,CA,74000,8.07156287045216,2013-04,2013,0,1,1,1,1,0,1,0
110404,CA,74000,6.329992843579,2013-05,2013,0,1,1,1,1,0,1,0
110404,CA,74000,-9.379327707759,2013-06,2013,0,1,1,1,1,0,1,0
110404,CA,74000,-6.86424493895696,2013-07,2013,0,1,1,1,1,0,1,0
110404,CA,74000,-4.53871116255501,2013-08,2013,0,1,1,1,1,0,1,0
110404,CA,74000,21.936638114657,2013-09,2013,0,1,1,1,1,0,1,0
110404,CA,74000,10.9631199832397,2013-10,2013,0,1,1,1,1,0,1,0
110404,CA,74000,11.2899700473397,2013-11,2013,0,1,1,1,1,0,1,0
110404,CA,74000,-0.963578465215931,2013-12,2013,0,1,1,1,1,0,1,0
110404,CA,74000,3.54899354479351,2014-01,2014,0,1,1,1,1,0,1,0
110404,CA,74000,3.94467169072693,2014-02,2014,0,1,1,1,1,0,1,0
110404,CA,74000,14.5386275409595,2014-03,2014,0,1,1,1,1,0,1,0
110404,CA,74000,-3.4501136759717,2014-04,2014,0,1,1,1,1,0,1,0
110404,CA,74000,-6.38404422541342,2014-05,2014,0,1,1,1,1,0,1,0
110404,CA,74000,-14.4316378987918,2014-06,2014,0,1,1,1,1,0,1,0
110404,CA,74000,-16.9540068207571,2014-07,2014,0,1,1,1,1,0,1,0
110404,CA,74000,-13.4224929482826,2014-08,2014,0,1,1,1,1,0,1,0
110404,CA,74000,11.1011758342166,2014-09,2014,0,1,1,1,1,0,1,0
110404,CA,74000,7.44988290315671,2014-10,2014,0,1,1,1,1,0,1,0
110404,CA,74000,-3.88607527366271,2014-11,2014,0,1,1,1,1,0,1,0
110404,CA,74000,-9.55478098892445,2014-12,2014,0,1,1,1,1,0,1,0
110404,CA,74000,-2.91448696898652,2015-01,2015,0,1,1,1,1,0,1,0
110404,CA,74000,-2.73558051700889,2015-02,2015,0,1,1,1,1,0,1,0
110404,CA,74000,-0.871005994853571,2015-03,2015,0,1,1,1,1,0,1,0
110404,CA,74000,1.01869557643005,2015-04,2015,0,1,1,1,1,0,1,0
110404,CA,74000,-8.37527320650593,2015-05,2015,0,1,1,1,1,0,1,0
110404,CA,74000,-9.40973921728626,2015-06,2015,0,1,1,1,1,0,1,0
110404,CA,74000,-8.16883522238025,2015-07,2015,0,1,1,1,1,0,1,0
110404,CA,74000,-5.23320989123987,2015-08,2015,0,1,1,1,1,0,1,0
110404,CA,74000,17.2586589712409,2015-09,2015,0,1,1,1,1,0,1,0
110404,CA,74000,11.5719092958195,2015-10,2015,1,1,1,1,1,0,1,0
110404,CA,74000,1.76768819328363,2015-11,2015,1,1,1,1,1,0,1,0
110404,CA,74000,-8.70286747654344,2015-12,2015,1,1,1,1,1,0,1,0
110404,CA,74000,11.9020694042501,2016-01,2016,1,1,1,1,1,0,1,0
110404,CA,74000,-0.699842230148169,2016-02,2016,1,1,1,1,1,0,1,0
110404,CA,74000,-8.07821267093007,2016-03,2016,1,1,1,1,1,0,1,0
110413,CA,52900,1.13869993036144,2013-03,2013,0,1,0,0,1,0,1,0
110413,CA,52900,12.3957782280768,2013-04,2013,0,1,0,0,1,0,1,0
110413,CA,52900,1.44564955855669,2013-05,2013,0,1,0,0,1,0,1,0
110413,CA,52900,-5.72046524846548,2013-06,2013,0,1,0,0,1,0,1,0
110413,CA,52900,-0.179154911110563,2013-07,2013,0,1,0,0,1,0,1,0
110413,CA,52900,1.6255708724024,2013-08,2013,0,1,0,0,1,0,1,0
110413,CA,52900,25.5052480962758,2013-09,2013,0,1,0,0,1,0,1,0
110413,CA,52900,13.8391352494181,2013-10,2013,0,1,0,0,1,0,1,0
110413,CA,52900,13.923724671492,2013-11,2013,0,1,0,0,1,0,1,0
110413,CA,52900,-7.59341824941225,2013-12,2013,0,1,0,0,1,0,1,0
110413,CA,52900,2.96877457206203,2014-01,2014,0,1,0,0,1,0,1,0
110413,CA,52900,-0.374605804846531,2014-02,2014,0,1,0,0,1,0,1,0
110413,CA,52900,5.24837409231144,2014-03,2014,0,1,0,0,1,0,1,0
110413,CA,52900,5.00870230936388,2014-04,2014,0,1,0,0,1,0,1,0
110413,CA,52900,-1.75376489551055,2014-05,2014,0,1,0,0,1,0,1,0
110413,CA,52900,-12.1920812576146,2014-06,2014,0,1,0,0,1,0,1,0
110413,CA,52900,-7.38194388157824,2014-07,2014,0,1,0,0,1,0,1,0
110413,CA,52900,3.16361212372291,2014-08,2014,0,1,0,0,1,0,1,0
110413,CA,52900,6.6120188561934,2014-09,2014,0,1,0,0,1,0,1,0
110413,CA,52900,4.13838072437953,2014-10,2014,0,1,0,0,1,0,1,0
110413,CA,52900,-3.55704315905963,2014-11,2014,0,1,0,0,1,0,1,0
110413,CA,52900,-8.83692474043251,2014-12,2014,0,1,0,0,1,0,1,0
110413,CA,52900,-3.8790794418439,2015-01,2015,0,1,0,0,1,0,1,0
110413,CA,52900,-6.31245466585777,2015-02,2015,0,1,0,0,1,0,1,0
110413,CA,52900,0.293934128258771,2015-03,2015,0,1,0,0,1,0,1,0
110413,CA,52900,1.7688556434941,2015-04,2015,0,1,0,0,1,0,1,0
110413,CA,52900,-4.55864150498929,2015-05,2015,0,1,0,0,1,0,1,0
110413,CA,52900,-16.5988381391685,2015-06,2015,0,1,0,0,1,0,1,0
110413,CA,52900,-15.8286563705928,2015-07,2015,0,1,0,0,1,0,1,0
110413,CA,52900,4.75205529723302,2015-08,2015,0,1,0,0,1,0,1,0
110413,CA,52900,3.36601979318976,2015-09,2015,0,1,0,0,1,0,1,0
110413,CA,52900,2.89847711805064,2015-10,2015,1,1,0,0,1,0,1,0
110413,CA,52900,0.526669314855949,2015-11,2015,1,1,0,0,1,0,1,0
110413,CA,52900,-7.98874204105248,2015-12,2015,1,1,0,0,1,0,1,0
110413,CA,52900,-3.76480202550041,2016-01,2016,1,1,0,0,1,0,1,0
110413,CA,52900,-3.99993473931149,2016-02,2016,1,1,0,0,1,0,1,0
110413,CA,52900,-0.0991295033518483,2016-03,2016,1,1,0,0,1,0,1,0
111188,CA,81100,-1.32321217648223,2013-03,2013,0,1,1,1,1,1,0,0
111188,CA,81100,2.13224518998828,2013-04,2013,0,1,1,1,1,1,0,0
111188,CA,81100,0.925563235477954,2013-05,2013,0,1,1,1,1,1,0,0
111188,CA,81100,-8.77016104446617,2013-06,2013,0,1,1,1,1,1,0,0
111188,CA,81100,-3.65175521187973,2013-07,2013,0,1,1,1,1,1,0,0
111188,CA,81100,7.25603132110323,2013-08,2013,0,1,1,1,1,1,0,0
111188,CA,81100,5.38738567038319,2013-09,2013,0,1,1,1,1,1,0,0
111188,CA,81100,2.3257407649949,2013-10,2013,0,1,1,1,1,1,0,0
111188,CA,81100,1.91478576982113,2013-11,2013,0,1,1,1,1,1,0,0
111188,CA,81100,-5.40883719049671,2013-12,2013,0,1,1,1,1,1,0,0
111188,CA,81100,9.16861449254714,2014-01,2014,0,1,1,1,1,1,0,0
111188,CA,81100,4.23606506984224,2014-02,2014,0,1,1,1,1,1,0,0
111188,CA,81100,7.54990249916602,2014-03,2014,0,1,1,1,1,1,0,0
111188,CA,81100,7.40993514156427,2014-04,2014,0,1,1,1,1,1,0,0
111188,CA,81100,-2.65448655970735,2014-05,2014,0,1,1,1,1,1,0,0
111188,CA,81100,-2.60497006097942,2014-06,2014,0,1,1,1,1,1,0,0
111188,CA,81100,-4.0273312162439,2014-07,2014,0,1,1,1,1,1,0,0
111188,CA,81100,6.53346455864143,2014-08,2014,0,1,1,1,1,1,0,0
111188,CA,81100,7.94337318859891,2014-09,2014,0,1,1,1,1,1,0,0
111188,CA,81100,8.69311303759197,2014-10,2014,0,1,1,1,1,1,0,0
111188,CA,81100,3.1460217676299,2014-11,2014,0,1,1,1,1,1,0,0
111188,CA,81100,-5.51789734501479,2014-12,2014,0,1,1,1,1,1,0,0
111188,CA,81100,0.201011888722546,2015-01,2015,0,1,1,1,1,1,0,0
111188,CA,81100,1.64333020620435,2015-02,2015,0,1,1,1,1,1,0,0
111188,CA,81100,-4.0274317140183,2015-03,2015,0,1,1,1,1,1,0,0
111188,CA,81100,2.21741644730133,2015-04,2015,0,1,1,1,1,1,0,0
111188,CA,81100,-10.1218528581509,2015-05,2015,0,1,1,1,1,1,0,0
111188,CA,81100,-9.48801536895277,2015-06,2015,0,1,1,1,1,1,0,0
111188,CA,81100,-8.6462501996349,2015-07,2015,0,1,1,1,1,1,0,0
111188,CA,81100,-3.71015690874192,2015-08,2015,0,1,1,1,1,1,0,0
111188,CA,81100,-0.968271947273742,2015-09,2015,0,1,1,1,1,1,0,0
111188,CA,81100,3.51386337006733,2015-10,2015,1,1,1,1,1,1,0,0
111188,CA,81100,-0.521532643741934,2015-11,2015,1,1,1,1,1,1,0,0
111188,CA,81100,-7.08408418767771,2015-12,2015,1,1,1,1,1,1,0,0
111188,CA,81100,2.00085368020182,2016-01,2016,1,1,1,1,1,1,0,0
111188,CA,81100,-7.78285157308483,2016-02,2016,1,1,1,1,1,1,0,0
111188,CA,81100,2.11038090669942,2016-03,2016,1,1,1,1,1,1,0,0
110422,CA,60900,5.3807826075347,2013-03,2013,0,1,1,0,1,1,0,0
110422,CA,60900,4.80072640983246,2013-04,2013,0,1,1,0,1,1,0,0
110422,CA,60900,-4.27369045570917,2013-05,2013,0,1,1,0,1,1,0,0
110422,CA,60900,-10.030837658797,2013-06,2013,0,1,1,0,1,1,0,0
110422,CA,60900,-14.2706430154055,2013-07,2013,0,1,1,0,1,1,0,0
110422,CA,60900,-1.35652630856291,2013-08,2013,0,1,1,0,1,1,0,0
